ubx891:2.3002 lbx891:2.3001
ubx892:0.00019 lbx892:9e-05
ubx893:8000 lbx893:-8000
ubx894:10000 lbx894:-11000
ubx895:8000 lbx895:0
ubx896:inf lbx896:-inf
ubx897:10000 lbx897:0
ubx898:0.0002 lbx898:0
ubx899:1 lbx899:0
ubx900:-2.83313 lbx900:-2.83323
ubx901:0.0002 lbx901:0
ubx902:0.0002 lbx902:0.0001
ubx903:3.3002 lbx903:3.3001
ubx904:0.00019 lbx904:9e-05
ubx905:8000 lbx905:-8000
ubx906:10000 lbx906:-11000
ubx907:8000 lbx907:0
ubx908:inf lbx908:-inf
ubx909:10000 lbx909:0
ubx910:0.0002 lbx910:0
ubx911:1 lbx911:0
ubx912:-2.83313 lbx912:-2.83323
ubx913:0.0002 lbx913:0
ubx914:0.0002 lbx914:0.0001
ubx915:3.3002 lbx915:3.3001
ubx916:0.00019 lbx916:9e-05
ubx917:8000 lbx917:-8000
ubx918:10000 lbx918:-11000
ubx919:8000 lbx919:0
ubx920:inf lbx920:-inf
ubx921:10000 lbx921:0
ubx922:0.0002 lbx922:0
ubx923:1 lbx923:0
ubx924:-2.83313 lbx924:-2.83323
ubx925:0.0002 lbx925:0
ubx926:0.0002 lbx926:0.0001
ubx927:3.3002 lbx927:3.3001
ubx928:0.00013 lbx928:3e-05
ubx929:8000 lbx929:-8000
ubx930:10000 lbx930:-11000
ubx931:8000 lbx931:0
ubx932:inf lbx932:-inf
ubx933:10000 lbx933:0
ubx934:0.0002 lbx934:0
ubx935:1 lbx935:0
ubx936:-2.7998 lbx936:-2.7999
ubx937:0.0002 lbx937:0
ubx938:18.4592 lbx938:18.4591
ubx939:3.3002 lbx939:3.3001
ubx940:0.00013 lbx940:3e-05
ubx941:8000 lbx941:-8000
ubx942:10000 lbx942:-11000
ubx943:8000 lbx943:0
ubx944:inf lbx944:-inf
ubx945:10000 lbx945:0
ubx946:0.0002 lbx946:0
ubx947:1 lbx947:0
ubx948:-2.76647 lbx948:-2.76657
ubx949:0.0002 lbx949:0
ubx950:36.9182 lbx950:36.9181
ubx951:3.3002 lbx951:3.3001
ubx952:0.00013 lbx952:3e-05
ubx953:8000 lbx953:-8000
ubx954:10000 lbx954:-11000
ubx955:8000 lbx955:0
ubx956:inf lbx956:-inf
ubx957:10000 lbx957:0
ubx958:0.0002 lbx958:0
ubx959:1 lbx959:0
ubx960:-2.73313 lbx960:-2.73323
ubx961:0.0002 lbx961:0
ubx962:55.3772 lbx962:55.3771
ubx963:3.3002 lbx963:3.3001
ubx964:0.00013 lbx964:3e-05
ubx965:8000 lbx965:-8000
ubx966:10000 lbx966:-11000
ubx967:8000 lbx967:0
ubx968:inf lbx968:-inf
ubx969:10000 lbx969:0
ubx970:0.0002 lbx970:0
ubx971:1 lbx971:0
ubx972:-2.6998 lbx972:-2.6999
ubx973:0.0002 lbx973:0
ubx974:73.8363 lbx974:73.8362
ubx975:3.3002 lbx975:3.3001
ubx976:-0.00085 lbx976:-0.00095
ubx977:8000 lbx977:-8000
ubx978:10000 lbx978:-11000
ubx979:8000 lbx979:0
ubx980:inf lbx980:-inf
ubx981:10000 lbx981:0
ubx982:0.0002 lbx982:0
ubx983:1 lbx983:0
ubx984:-2.67063 lbx984:-2.67073
ubx985:0.0002 lbx985:0
ubx986:157.534 lbx986:157.534
ubx987:3.3002 lbx987:3.3001
ubx988:-0.00085 lbx988:-0.00095
ubx989:8000 lbx989:-8000
ubx990:10000 lbx990:-11000
ubx991:8000 lbx991:0
ubx992:inf lbx992:-inf
ubx993:10000 lbx993:0
ubx994:0.0002 lbx994:0
ubx995:1 lbx995:0
ubx996:-2.64147 lbx996:-2.64157
ubx997:0.0002 lbx997:0
ubx998:241.233 lbx998:241.232
ubx999:3.3002 lbx999:3.3001
ubx1000:-0.00085 lbx1000:-0.00095
ubx1001:8000 lbx1001:-8000
ubx1002:10000 lbx1002:-11000
ubx1003:8000 lbx1003:0
ubx1004:inf lbx1004:-inf
ubx1005:10000 lbx1005:0
ubx1006:0.0002 lbx1006:0
ubx1007:1 lbx1007:0
ubx1008:-2.6123 lbx1008:-2.6124
ubx1009:0.0002 lbx1009:0
ubx1010:324.931 lbx1010:324.931
ubx1011:3.3002 lbx1011:3.3001
ubx1012:-0.00085 lbx1012:-0.00095
ubx1013:8000 lbx1013:-8000
ubx1014:10000 lbx1014:-11000
ubx1015:8000 lbx1015:0
ubx1016:inf lbx1016:-inf
ubx1017:10000 lbx1017:0
ubx1018:0.0002 lbx1018:0
ubx1019:1 lbx1019:0
ubx1020:-2.58313 lbx1020:-2.58323
ubx1021:0.0002 lbx1021:0
ubx1022:408.629 lbx1022:408.629
ubx1023:3.3002 lbx1023:3.3001
ubx1024:-0.0008 lbx1024:-0.0009
ubx1025:8000 lbx1025:-8000
ubx1026:10000 lbx1026:-11000
ubx1027:8000 lbx1027:0
ubx1028:inf lbx1028:-inf
ubx1029:10000 lbx1029:0
ubx1030:0.0002 lbx1030:0
ubx1031:1 lbx1031:0
ubx1032:-2.59563 lbx1032:-2.59573
ubx1033:0.0002 lbx1033:0
ubx1034:501.86 lbx1034:501.86
ubx1035:3.3002 lbx1035:3.3001
ubx1036:-0.0008 lbx1036:-0.0009
ubx1037:8000 lbx1037:-8000
ubx1038:10000 lbx1038:-11000
ubx1039:8000 lbx1039:0
ubx1040:inf lbx1040:-inf
ubx1041:10000 lbx1041:0
ubx1042:0.0002 lbx1042:0
ubx1043:1 lbx1043:0
ubx1044:-2.60813 lbx1044:-2.60823
ubx1045:0.0002 lbx1045:0
ubx1046:595.091 lbx1046:595.091
ubx1047:3.3002 lbx1047:3.3001
ubx1048:-0.0008 lbx1048:-0.0009
ubx1049:8000 lbx1049:-8000
ubx1050:10000 lbx1050:-11000
ubx1051:8000 lbx1051:0
ubx1052:inf lbx1052:-inf
ubx1053:10000 lbx1053:0
ubx1054:0.0002 lbx1054:0
ubx1055:1 lbx1055:0
ubx1056:-2.62063 lbx1056:-2.62073
ubx1057:0.0002 lbx1057:0
ubx1058:688.322 lbx1058:688.321
ubx1059:3.3002 lbx1059:3.3001
ubx1060:-0.0008 lbx1060:-0.0009
ubx1061:8000 lbx1061:-8000
ubx1062:10000 lbx1062:-11000
ubx1063:8000 lbx1063:0
ubx1064:inf lbx1064:-inf
ubx1065:10000 lbx1065:0
ubx1066:0.0002 lbx1066:0
ubx1067:1 lbx1067:0
ubx1068:-2.63313 lbx1068:-2.63323
ubx1069:0.0002 lbx1069:0
ubx1070:781.552 lbx1070:781.552
ubx1071:3.3002 lbx1071:3.3001
ubx1072:0.00052 lbx1072:0.00042
ubx1073:8000 lbx1073:-8000
ubx1074:10000 lbx1074:-11000
ubx1075:8000 lbx1075:0
ubx1076:inf lbx1076:-inf
ubx1077:10000 lbx1077:0
ubx1078:0.0002 lbx1078:0
ubx1079:1 lbx1079:0
ubx1080:-2.6248 lbx1080:-2.6249
ubx1081:0.0002 lbx1081:0
ubx1082:869.988 lbx1082:869.988
ubx1083:3.3002 lbx1083:3.3001
ubx1084:0.00052 lbx1084:0.00042
ubx1085:8000 lbx1085:-8000
ubx1086:10000 lbx1086:-11000
ubx1087:8000 lbx1087:0
ubx1088:inf lbx1088:-inf
ubx1089:10000 lbx1089:0
ubx1090:0.0002 lbx1090:0
ubx1091:1 lbx1091:0
ubx1092:-2.61647 lbx1092:-2.61657
ubx1093:0.0002 lbx1093:0
ubx1094:958.423 lbx1094:958.423
ubx1095:3.3002 lbx1095:3.3001
ubx1096:0.00052 lbx1096:0.00042
ubx1097:8000 lbx1097:-8000
ubx1098:10000 lbx1098:-11000
ubx1099:8000 lbx1099:0
ubx1100:inf lbx1100:-inf
ubx1101:10000 lbx1101:0
ubx1102:0.0002 lbx1102:0
ubx1103:1 lbx1103:0
ubx1104:-2.60813 lbx1104:-2.60823
ubx1105:0.0002 lbx1105:0
ubx1106:1046.86 lbx1106:1046.86
ubx1107:3.3002 lbx1107:3.3001
ubx1108:0.00052 lbx1108:0.00042
ubx1109:8000 lbx1109:-8000
ubx1110:10000 lbx1110:-11000
ubx1111:8000 lbx1111:0
ubx1112:inf lbx1112:-inf
ubx1113:10000 lbx1113:0
ubx1114:0.0002 lbx1114:0
ubx1115:1 lbx1115:0
ubx1116:-2.5998 lbx1116:-2.5999
ubx1117:0.0002 lbx1117:0
ubx1118:1135.29 lbx1118:1135.29
ubx1119:3.3002 lbx1119:3.3001
ubx1120:0.03775 lbx1120:0.03765
ubx1121:8000 lbx1121:-8000
ubx1122:10000 lbx1122:-11000
ubx1123:8000 lbx1123:0
ubx1124:inf lbx1124:-inf
ubx1125:10000 lbx1125:0
ubx1126:0.0002 lbx1126:0
ubx1127:1 lbx1127:0
ubx1128:-2.5748 lbx1128:-2.5749
ubx1129:0.0002 lbx1129:0
ubx1130:1202.73 lbx1130:1202.73
ubx1131:3.3002 lbx1131:3.3001
ubx1132:0.03775 lbx1132:0.03765
ubx1133:8000 lbx1133:-8000
ubx1134:10000 lbx1134:-11000
ubx1135:8000 lbx1135:0
ubx1136:inf lbx1136:-inf
ubx1137:10000 lbx1137:0
ubx1138:0.0002 lbx1138:0
ubx1139:1 lbx1139:0
ubx1140:-2.5498 lbx1140:-2.5499
ubx1141:0.0002 lbx1141:0
ubx1142:1270.17 lbx1142:1270.17
ubx1143:3.3002 lbx1143:3.3001
ubx1144:0.03775 lbx1144:0.03765
ubx1145:8000 lbx1145:-8000
ubx1146:10000 lbx1146:-11000
ubx1147:8000 lbx1147:0
ubx1148:inf lbx1148:-inf
ubx1149:10000 lbx1149:0
ubx1150:0.0002 lbx1150:0
ubx1151:1 lbx1151:0
ubx1152:-2.5248 lbx1152:-2.5249
ubx1153:0.0002 lbx1153:0
ubx1154:1337.61 lbx1154:1337.61
ubx1155:3.3002 lbx1155:3.3001
ubx1156:0.03775 lbx1156:0.03765
ubx1157:8000 lbx1157:-8000
ubx1158:10000 lbx1158:-11000
ubx1159:8000 lbx1159:0
ubx1160:inf lbx1160:-inf
ubx1161:10000 lbx1161:0
ubx1162:0.0002 lbx1162:0
ubx1163:1 lbx1163:0
ubx1164:-2.4998 lbx1164:-2.4999
ubx1165:0.0002 lbx1165:0
ubx1166:1405.05 lbx1166:1405.04
ubx1167:3.3002 lbx1167:3.3001
ubx1168:0.08896 lbx1168:0.08886
ubx1169:8000 lbx1169:-8000
ubx1170:10000 lbx1170:-11000
ubx1171:8000 lbx1171:0
ubx1172:inf lbx1172:-inf
ubx1173:10000 lbx1173:0
ubx1174:0.0002 lbx1174:0
ubx1175:1 lbx1175:0
ubx1176:-2.52063 lbx1176:-2.52073
ubx1177:0.0002 lbx1177:0
ubx1178:5744.69 lbx1178:5744.69
ubx1179:3.3002 lbx1179:3.3001
ubx1180:0.08896 lbx1180:0.08886
ubx1181:8000 lbx1181:-8000
ubx1182:10000 lbx1182:-11000
ubx1183:8000 lbx1183:0
ubx1184:inf lbx1184:-inf
ubx1185:10000 lbx1185:0
ubx1186:0.0002 lbx1186:0
ubx1187:1 lbx1187:0
ubx1188:-2.54147 lbx1188:-2.54157
ubx1189:0.0002 lbx1189:0
ubx1190:10084.3 lbx1190:10084.3
ubx1191:3.3002 lbx1191:3.3001
ubx1192:0.08896 lbx1192:0.08886
ubx1193:8000 lbx1193:-8000
ubx1194:10000 lbx1194:-11000
ubx1195:8000 lbx1195:0
ubx1196:inf lbx1196:-inf
ubx1197:10000 lbx1197:0
ubx1198:0.0002 lbx1198:0
ubx1199:1 lbx1199:0
ubx1200:-2.5623 lbx1200:-2.5624
ubx1201:0.0002 lbx1201:0
ubx1202:14424 lbx1202:14424
ubx1203:3.3002 lbx1203:3.3001
ubx1204:0.08896 lbx1204:0.08886
ubx1205:8000 lbx1205:-8000
ubx1206:10000 lbx1206:-11000
ubx1207:8000 lbx1207:0
ubx1208:inf lbx1208:-inf
ubx1209:10000 lbx1209:0
ubx1210:0.0002 lbx1210:0
ubx1211:1 lbx1211:0
ubx1212:-2.58313 lbx1212:-2.58323
ubx1213:0.0002 lbx1213:0
ubx1214:18763.6 lbx1214:18763.6
ubx1215:3.3002 lbx1215:3.3001
ubx1216:0.12313 lbx1216:0.12303
ubx1217:8000 lbx1217:-8000
ubx1218:10000 lbx1218:-11000
ubx1219:8000 lbx1219:0
ubx1220:inf lbx1220:-inf
ubx1221:10000 lbx1221:0
ubx1222:0.0002 lbx1222:0
ubx1223:1 lbx1223:0
ubx1224:-2.59563 lbx1224:-2.59573
ubx1225:0.0002 lbx1225:0
ubx1226:18443.1 lbx1226:18443.1
ubx1227:3.3002 lbx1227:3.3001
ubx1228:0.12313 lbx1228:0.12303
ubx1229:8000 lbx1229:-8000
ubx1230:10000 lbx1230:-11000
ubx1231:8000 lbx1231:0
ubx1232:inf lbx1232:-inf
ubx1233:10000 lbx1233:0
ubx1234:0.0002 lbx1234:0
ubx1235:1 lbx1235:0
ubx1236:-2.60813 lbx1236:-2.60823
ubx1237:0.0002 lbx1237:0
ubx1238:18122.6 lbx1238:18122.6
ubx1239:3.3002 lbx1239:3.3001
ubx1240:0.12313 lbx1240:0.12303
ubx1241:8000 lbx1241:-8000
ubx1242:10000 lbx1242:-11000
ubx1243:8000 lbx1243:0
ubx1244:inf lbx1244:-inf
ubx1245:10000 lbx1245:0
ubx1246:0.0002 lbx1246:0
ubx1247:1 lbx1247:0
ubx1248:-2.62063 lbx1248:-2.62073
ubx1249:0.0002 lbx1249:0
ubx1250:17802.1 lbx1250:17802.1
ubx1251:3.3002 lbx1251:3.3001
ubx1252:0.12313 lbx1252:0.12303
ubx1253:8000 lbx1253:-8000
ubx1254:10000 lbx1254:-11000
ubx1255:8000 lbx1255:0
ubx1256:inf lbx1256:-inf
ubx1257:10000 lbx1257:0
ubx1258:0.0002 lbx1258:0
ubx1259:1 lbx1259:0
ubx1260:-2.63313 lbx1260:-2.63323
ubx1261:0.0002 lbx1261:0
ubx1262:17481.6 lbx1262:17481.6
ubx1263:3.3002 lbx1263:3.3001
ubx1264:0.11037 lbx1264:0.11027
ubx1265:8000 lbx1265:-8000
ubx1266:10000 lbx1266:-11000
ubx1267:8000 lbx1267:0
ubx1268:inf lbx1268:-inf
ubx1269:10000 lbx1269:0
ubx1270:0.0002 lbx1270:0
ubx1271:1 lbx1271:0
ubx1272:-2.6498 lbx1272:-2.6499
ubx1273:0.0002 lbx1273:0
ubx1274:13215.3 lbx1274:13215.3
ubx1275:3.3002 lbx1275:3.3001
ubx1276:0.11037 lbx1276:0.11027
ubx1277:8000 lbx1277:-8000
ubx1278:10000 lbx1278:-11000
ubx1279:8000 lbx1279:0
ubx1280:inf lbx1280:-inf
ubx1281:10000 lbx1281:0
ubx1282:0.0002 lbx1282:0
ubx1283:1 lbx1283:0
ubx1284:-2.66647 lbx1284:-2.66657
ubx1285:0.0002 lbx1285:0
ubx1286:8949 lbx1286:8949
ubx1287:3.3002 lbx1287:3.3001
ubx1288:0.11037 lbx1288:0.11027
ubx1289:8000 lbx1289:-8000
ubx1290:10000 lbx1290:-11000
ubx1291:8000 lbx1291:0
ubx1292:inf lbx1292:-inf
ubx1293:10000 lbx1293:0
ubx1294:0.0002 lbx1294:0
ubx1295:1 lbx1295:0
ubx1296:-2.68313 lbx1296:-2.68323
ubx1297:0.0002 lbx1297:0
ubx1298:4682.73 lbx1298:4682.73
ubx1299:3.3002 lbx1299:3.3001
ubx1300:0.11037 lbx1300:0.11027
ubx1301:8000 lbx1301:-8000
ubx1302:10000 lbx1302:-11000
ubx1303:8000 lbx1303:0
ubx1304:inf lbx1304:-inf
ubx1305:10000 lbx1305:0
ubx1306:0.0002 lbx1306:0
ubx1307:1 lbx1307:0
ubx1308:-2.6998 lbx1308:-2.6999
ubx1309:0.0002 lbx1309:0
ubx1310:416.449 lbx1310:416.449
ubx1311:3.3002 lbx1311:3.3001
ubx1312:0.09358 lbx1312:0.09348
ubx1313:8000 lbx1313:-8000
ubx1314:10000 lbx1314:-11000
ubx1315:8000 lbx1315:0
ubx1316:inf lbx1316:-inf
ubx1317:10000 lbx1317:0
ubx1318:0.0002 lbx1318:0
ubx1319:1 lbx1319:0
ubx1320:-2.68313 lbx1320:-2.68323
ubx1321:0.0002 lbx1321:0
ubx1322:572.699 lbx1322:572.699
ubx1323:3.3002 lbx1323:3.3001
ubx1324:0.09358 lbx1324:0.09348
ubx1325:8000 lbx1325:-8000
ubx1326:10000 lbx1326:-11000
ubx1327:8000 lbx1327:0
ubx1328:inf lbx1328:-inf
ubx1329:10000 lbx1329:0
ubx1330:0.0002 lbx1330:0
ubx1331:1 lbx1331:0
ubx1332:-2.66647 lbx1332:-2.66657
ubx1333:0.0002 lbx1333:0
ubx1334:728.95 lbx1334:728.95
ubx1335:3.3002 lbx1335:3.3001
ubx1336:0.09358 lbx1336:0.09348
ubx1337:8000 lbx1337:-8000
ubx1338:10000 lbx1338:-11000
ubx1339:8000 lbx1339:0
ubx1340:inf lbx1340:-inf
ubx1341:10000 lbx1341:0
ubx1342:0.0002 lbx1342:0
ubx1343:1 lbx1343:0
ubx1344:-2.6498 lbx1344:-2.6499
ubx1345:0.0002 lbx1345:0
ubx1346:885.201 lbx1346:885.201
ubx1347:3.3002 lbx1347:3.3001
ubx1348:0.09358 lbx1348:0.09348
ubx1349:8000 lbx1349:-8000
ubx1350:10000 lbx1350:-11000
ubx1351:8000 lbx1351:0
ubx1352:inf lbx1352:-inf
ubx1353:10000 lbx1353:0
ubx1354:0.0002 lbx1354:0
ubx1355:1 lbx1355:0
ubx1356:-2.63313 lbx1356:-2.63323
ubx1357:0.0002 lbx1357:0
ubx1358:1041.45 lbx1358:1041.45
ubx1359:3.3002 lbx1359:3.3001
ubx1360:0.09093 lbx1360:0.09083
ubx1361:8000 lbx1361:-8000
ubx1362:10000 lbx1362:-11000
ubx1363:8000 lbx1363:0
ubx1364:inf lbx1364:-inf
ubx1365:10000 lbx1365:0
ubx1366:55.8326 lbx1366:0
ubx1367:1 lbx1367:0
ubx1368:-2.5748 lbx1368:-2.5749
ubx1369:55.8326 lbx1369:0
ubx1370:1163.04 lbx1370:1163.04
ubx1371:3.3002 lbx1371:3.3001
ubx1372:0.09093 lbx1372:0.09083
ubx1373:8000 lbx1373:-8000
ubx1374:10000 lbx1374:-11000
ubx1375:8000 lbx1375:0
ubx1376:inf lbx1376:-inf
ubx1377:10000 lbx1377:0
ubx1378:111.627 lbx1378:0
ubx1379:1 lbx1379:0
ubx1380:-2.51647 lbx1380:-2.51657
ubx1381:111.627 lbx1381:0
ubx1382:1284.64 lbx1382:1284.64
ubx1383:3.3002 lbx1383:3.3001
ubx1384:0.09093 lbx1384:0.09083
ubx1385:8000 lbx1385:-8000
ubx1386:10000 lbx1386:-11000
ubx1387:8000 lbx1387:0
ubx1388:inf lbx1388:-inf
ubx1389:10000 lbx1389:0
ubx1390:167.382 lbx1390:0
ubx1391:1 lbx1391:0
ubx1392:-2.45813 lbx1392:-2.45823
ubx1393:167.382 lbx1393:0
ubx1394:1406.23 lbx1394:1406.23
ubx1395:3.3002 lbx1395:3.3001
ubx1396:0.09093 lbx1396:0.09083
ubx1397:8000 lbx1397:-8000
ubx1398:10000 lbx1398:-11000
ubx1399:8000 lbx1399:0
ubx1400:inf lbx1400:-inf
ubx1401:10000 lbx1401:0
ubx1402:223.099 lbx1402:0
ubx1403:1 lbx1403:0
ubx1404:-2.3998 lbx1404:-2.3999
ubx1405:223.099 lbx1405:0
ubx1406:1527.82 lbx1406:1527.82
ubx1407:3.3002 lbx1407:3.3001
ubx1408:0.08257 lbx1408:0.08247
ubx1409:8000 lbx1409:-8000
ubx1410:10000 lbx1410:-11000
ubx1411:8000 lbx1411:0
ubx1412:inf lbx1412:-inf
ubx1413:10000 lbx1413:0
ubx1414:292.703 lbx1414:0
ubx1415:1 lbx1415:0
ubx1416:-2.3373 lbx1416:-2.3374
ubx1417:292.703 lbx1417:0
ubx1418:1614.23 lbx1418:1614.23
ubx1419:3.3002 lbx1419:3.3001
ubx1420:0.08257 lbx1420:0.08247
ubx1421:8000 lbx1421:-8000
ubx1422:10000 lbx1422:-11000
ubx1423:8000 lbx1423:0
ubx1424:inf lbx1424:-inf
ubx1425:10000 lbx1425:0
ubx1426:362.253 lbx1426:0
ubx1427:1 lbx1427:0
ubx1428:-2.2748 lbx1428:-2.2749
ubx1429:362.253 lbx1429:0
ubx1430:1700.63 lbx1430:1700.63
ubx1431:3.3002 lbx1431:3.3001
ubx1432:0.08257 lbx1432:0.08247
ubx1433:8000 lbx1433:-8000
ubx1434:10000 lbx1434:-11000
ubx1435:8000 lbx1435:0
ubx1436:inf lbx1436:-inf
ubx1437:10000 lbx1437:0
ubx1438:431.748 lbx1438:0
ubx1439:1 lbx1439:0
ubx1440:-2.2123 lbx1440:-2.2124
ubx1441:431.748 lbx1441:0
ubx1442:1787.04 lbx1442:1787.04
ubx1443:3.3002 lbx1443:3.3001
ubx1444:0.08257 lbx1444:0.08247
ubx1445:8000 lbx1445:-8000
ubx1446:10000 lbx1446:-11000
ubx1447:8000 lbx1447:0
ubx1448:inf lbx1448:-inf
ubx1449:10000 lbx1449:0
ubx1450:501.188 lbx1450:0
ubx1451:1 lbx1451:0
ubx1452:-2.1498 lbx1452:-2.1499
ubx1453:501.188 lbx1453:0
ubx1454:1873.44 lbx1454:1873.44
ubx1455:3.3002 lbx1455:3.3001
ubx1456:0.0811 lbx1456:0.081
ubx1457:8000 lbx1457:-8000
ubx1458:10000 lbx1458:-11000
ubx1459:8000 lbx1459:0
ubx1460:inf lbx1460:-inf
ubx1461:10000 lbx1461:0
ubx1462:459.412 lbx1462:0
ubx1463:1 lbx1463:0
ubx1464:-2.12063 lbx1464:-2.12073
ubx1465:459.412 lbx1465:0
ubx1466:1966.79 lbx1466:1966.79
ubx1467:3.3002 lbx1467:3.3001
ubx1468:0.0811 lbx1468:0.081
ubx1469:8000 lbx1469:-8000
ubx1470:10000 lbx1470:-11000
ubx1471:8000 lbx1471:0
ubx1472:inf lbx1472:-inf
ubx1473:10000 lbx1473:0
ubx1474:417.638 lbx1474:0
ubx1475:1 lbx1475:0
ubx1476:-2.09147 lbx1476:-2.09157
ubx1477:417.638 lbx1477:0
ubx1478:2060.13 lbx1478:2060.13
ubx1479:3.3002 lbx1479:3.3001
ubx1480:0.0811 lbx1480:0.081
ubx1481:8000 lbx1481:-8000
ubx1482:10000 lbx1482:-11000
ubx1483:8000 lbx1483:0
ubx1484:inf lbx1484:-inf
ubx1485:10000 lbx1485:0
ubx1486:375.866 lbx1486:0
ubx1487:1 lbx1487:0
ubx1488:-2.0623 lbx1488:-2.0624
ubx1489:375.866 lbx1489:0
ubx1490:2153.47 lbx1490:2153.47
ubx1491:3.3002 lbx1491:3.3001
ubx1492:0.0811 lbx1492:0.081
ubx1493:8000 lbx1493:-8000
ubx1494:10000 lbx1494:-11000
ubx1495:8000 lbx1495:0
ubx1496:inf lbx1496:-inf
ubx1497:10000 lbx1497:0
ubx1498:334.096 lbx1498:0
ubx1499:1 lbx1499:0
ubx1500:-2.03313 lbx1500:-2.03323
ubx1501:334.096 lbx1501:0
ubx1502:2246.82 lbx1502:2246.82
ubx1503:3.3002 lbx1503:3.3001
ubx1504:0.08119 lbx1504:0.08109
ubx1505:8000 lbx1505:-8000
ubx1506:10000 lbx1506:-11000
ubx1507:8000 lbx1507:0
ubx1508:inf lbx1508:-inf
ubx1509:10000 lbx1509:0
ubx1510:403.587 lbx1510:0
ubx1511:1 lbx1511:0
ubx1512:-1.9998 lbx1512:-1.9999
ubx1513:403.587 lbx1513:0
ubx1514:2311.94 lbx1514:2311.94
ubx1515:3.3002 lbx1515:3.3001
ubx1516:0.08119 lbx1516:0.08109
ubx1517:8000 lbx1517:-8000
ubx1518:10000 lbx1518:-11000
ubx1519:8000 lbx1519:0
ubx1520:inf lbx1520:-inf
ubx1521:10000 lbx1521:0
ubx1522:473.038 lbx1522:0
ubx1523:1 lbx1523:0
ubx1524:-1.96647 lbx1524:-1.96657
ubx1525:473.038 lbx1525:0
ubx1526:2377.05 lbx1526:2377.05
ubx1527:3.3002 lbx1527:3.3001
ubx1528:0.08119 lbx1528:0.08109
ubx1529:8000 lbx1529:-8000
ubx1530:10000 lbx1530:-11000
ubx1531:8000 lbx1531:0
ubx1532:inf lbx1532:-inf
ubx1533:10000 lbx1533:0
ubx1534:542.451 lbx1534:0
ubx1535:1 lbx1535:0
ubx1536:-1.93313 lbx1536:-1.93323
ubx1537:542.451 lbx1537:0
ubx1538:2442.17 lbx1538:2442.17
ubx1539:3.3002 lbx1539:3.3001
ubx1540:0.08119 lbx1540:0.08109
ubx1541:8000 lbx1541:-8000
ubx1542:10000 lbx1542:-11000
ubx1543:8000 lbx1543:0
ubx1544:inf lbx1544:-inf
ubx1545:10000 lbx1545:0
ubx1546:611.825 lbx1546:0
ubx1547:1 lbx1547:0
ubx1548:-1.8998 lbx1548:-1.8999
ubx1549:611.825 lbx1549:0
ubx1550:2507.29 lbx1550:2507.29
ubx1551:3.3002 lbx1551:3.3001
ubx1552:0.09825 lbx1552:0.09815
ubx1553:8000 lbx1553:-8000
ubx1554:10000 lbx1554:-11000
ubx1555:8000 lbx1555:0
ubx1556:inf lbx1556:-inf
ubx1557:10000 lbx1557:0
ubx1558:917.085 lbx1558:0
ubx1559:1 lbx1559:0
ubx1560:-1.8873 lbx1560:-1.8874
ubx1561:917.085 lbx1561:0
ubx1562:2594.7 lbx1562:2594.7
ubx1563:3.3002 lbx1563:3.3001
ubx1564:0.09825 lbx1564:0.09815
ubx1565:8000 lbx1565:-8000
ubx1566:10000 lbx1566:-11000
ubx1567:8000 lbx1567:0
ubx1568:inf lbx1568:-inf
ubx1569:10000 lbx1569:0
ubx1570:1221.91 lbx1570:0
ubx1571:1 lbx1571:0
ubx1572:-1.8748 lbx1572:-1.8749
ubx1573:1221.91 lbx1573:0
ubx1574:2682.1 lbx1574:2682.1
ubx1575:3.3002 lbx1575:3.3001
ubx1576:0.09825 lbx1576:0.09815
ubx1577:8000 lbx1577:-8000
ubx1578:10000 lbx1578:-11000
ubx1579:8000 lbx1579:0
ubx1580:inf lbx1580:-inf
ubx1581:10000 lbx1581:0
ubx1582:1526.3 lbx1582:0
ubx1583:1 lbx1583:0
ubx1584:-1.8623 lbx1584:-1.8624
ubx1585:1526.3 lbx1585:0
ubx1586:2769.5 lbx1586:2769.5
ubx1587:3.3002 lbx1587:3.3001
ubx1588:0.09825 lbx1588:0.09815
ubx1589:8000 lbx1589:-8000
ubx1590:10000 lbx1590:-11000
ubx1591:8000 lbx1591:0
ubx1592:inf lbx1592:-inf
ubx1593:10000 lbx1593:0
ubx1594:1830.25 lbx1594:0
ubx1595:1 lbx1595:0
ubx1596:-1.8498 lbx1596:-1.8499
ubx1597:1830.25 lbx1597:0
ubx1598:2856.91 lbx1598:2856.91
ubx1599:3.3002 lbx1599:3.3001
ubx1600:0.12371 lbx1600:0.12361
ubx1601:8000 lbx1601:-8000
ubx1602:10000 lbx1602:-11000
ubx1603:8000 lbx1603:0
ubx1604:inf lbx1604:-inf
ubx1605:10000 lbx1605:0
ubx1606:1636.54 lbx1606:0
ubx1607:1 lbx1607:0
ubx1608:-1.80397 lbx1608:-1.80407
ubx1609:1636.54 lbx1609:0
ubx1610:2941.32 lbx1610:2941.32
ubx1611:3.3002 lbx1611:3.3001
ubx1612:0.12371 lbx1612:0.12361
ubx1613:8000 lbx1613:-8000
ubx1614:10000 lbx1614:-11000
ubx1615:8000 lbx1615:0
ubx1616:inf lbx1616:-inf
ubx1617:10000 lbx1617:0
ubx1618:1442.73 lbx1618:0
ubx1619:1 lbx1619:0
ubx1620:-1.75813 lbx1620:-1.75823
ubx1621:1442.73 lbx1621:0
ubx1622:3025.74 lbx1622:3025.74
