time;aussen
05:37:18;10.2
05:37:23;10.2
05:47:16;10.2
05:47:23;10.2
05:57:14;10.4
05:57:16;10.4
05:57:19;10.4
05:57:21;10.4
05:57:23;10.4
06:07:14;10.6
06:07:15;10.6
06:07:19;10.6
06:07:21;10.6
06:07:23;10.6
06:17:14;10.7
06:17:17;10.7
06:27:14;10.8
06:27:15;10.8
06:27:21;10.8
06:27:23;10.8
06:37:14;10.7
06:37:18;10.7
06:37:21;10.7
06:37:23;10.7
06:47:14;10.4
06:47:15;10.4
06:47:17;10.4
06:47:18;10.4
06:47:21;10.4
06:47:23;10.4
06:57:14;10.1
06:57:21;10.1
06:57:23;10.1
07:07:14;10.0
07:07:16;10.0
07:07:18;10.0
07:07:21;10.0
07:07:23;10.0
07:17:15;10.0
07:17:17;10.0
07:17:18;10.0
07:17:21;10.0
07:17:23;10.0
07:27:14;10.0
07:27:20;10.0
07:27:22;10.0
07:37:14;10.0
07:37:22;10.0
07:47:13;10.2
07:47:14;10.2
07:47:18;10.2
07:47:22;10.2
07:57:13;10.4
07:57:14;10.4
07:57:18;10.4
07:57:20;10.4
07:57:22;10.4
08:07:13;10.6
08:07:18;10.6
08:07:20;10.6
08:17:13;10.8
08:17:14;10.8
08:17:18;10.8
08:17:22;10.8
08:27:14;10.8
08:27:17;10.8
08:27:18;10.8
08:27:22;10.8
08:37:13;10.7
08:37:14;10.7
08:47:13;10.8
08:47:14;10.8
08:47:20;10.8
08:47:22;10.8
08:57:16;10.8
08:57:17;10.8
08:57:22;10.8
09:07:13;10.9
09:07:22;10.9
09:17:14;10.9
09:17:15;10.9
09:17:16;10.9
09:17:22;10.9
09:27:13;11.1
09:27:14;11.1
09:27:15;11.1
09:27:16;11.1
09:27:17;11.1
09:37:15;11.1
09:37:16;11.1
09:47:13;11.2
09:47:16;11.2
09:47:20;11.2
09:47:22;11.2
09:57:13;11.1
09:57:14;11.1
09:57:16;11.1
09:57:17;11.1
10:07:13;11.3
10:07:14;11.3
10:07:16;11.3
10:07:17;11.3
10:07:22;11.3
10:17:13;11.4
10:17:14;11.4
10:17:17;11.4
10:17:20;11.4
10:27:13;11.7
10:27:20;11.7
10:27:22;11.7
10:37:14;11.7
10:37:15;11.7
10:37:16;11.7
10:37:17;11.7
10:37:20;11.7
10:37:22;11.7
10:47:13;12.0
10:47:14;12.0
10:47:15;12.0
10:47:16;12.0
10:47:17;12.0
10:47:22;12.0
10:57:13;12.2
10:57:17;12.2
11:07:14;12.2
11:07:16;12.2
11:07:17;12.2
11:07:20;12.2
11:07:22;12.2
11:17:13;12.4
11:17:14;12.4
11:17:22;12.4
11:27:13;12.8
11:27:14;12.8
11:27:16;12.8
11:27:17;12.8
11:37:22;12.8
11:47:13;13.1
11:47:14;13.1
11:47:17;13.1
11:47:20;13.1
11:47:22;13.1
11:57:13;13.2
11:57:15;13.2
11:57:17;13.2
11:57:20;13.2
11:57:22;13.2
12:07:13;13.1
12:07:20;13.1
12:07:22;13.1
12:17:13;12.9
12:17:14;12.9
12:17:17;12.9
12:17:20;12.9
12:27:13;13.2
12:27:14;13.2
12:27:17;13.2
12:27:20;13.2
12:27:22;13.2
12:37:13;13.1
12:37:14;13.1
12:37:15;13.1
12:37:16;13.1
12:37:18;13.1
12:37:20;13.1
12:37:22;13.1
12:47:13;12.9
12:47:14;12.9
12:47:16;12.9
12:47:18;12.9
12:47:22;12.9
12:57:14;12.9
12:57:16;12.9
12:57:17;12.9
12:57:18;12.9
12:57:20;12.9
12:57:22;12.9
13:07:13;13.1
13:07:15;13.1
13:07:16;13.1
13:07:17;13.1
13:07:18;13.1
13:07:20;13.1
13:17:13;13.4
13:17:14;13.4
13:17:16;13.4
13:17:17;13.4
13:17:18;13.4
13:17:20;13.4
13:17:22;13.4
13:27:13;13.6
13:27:14;13.6
13:27:16;13.6
13:27:17;13.6
13:27:18;13.6
13:27:22;13.6
13:37:17;13.6
13:37:18;13.6
13:37:22;13.6
13:47:18;13.6
13:47:22;13.6
13:57:13;13.5
13:57:14;13.5
13:57:15;13.5
13:57:16;13.5
13:57:18;13.5
14:07:13;13.4
14:07:14;13.4
14:07:18;13.4
14:07:20;13.4
14:07:22;13.4
14:17:13;13.5
14:17:15;13.5
14:17:18;13.5
14:17:20;13.5
14:17:22;13.5
14:27:13;13.9
14:27:17;13.9
14:27:18;13.9
14:27:20;13.9
14:27:22;13.9
14:37:13;13.6
14:37:14;13.6
14:37:16;13.6
14:47:12;13.5
14:47:14;13.5
14:47:15;13.5
14:47:17;13.5
14:47:18;13.5
14:57:12;13.6
14:57:13;13.6
14:57:14;13.6
14:57:16;13.6
14:57:18;13.6
15:07:12;13.4
15:07:13;13.4
15:07:21;13.4
15:17:12;13.2
15:17:13;13.2
15:17:15;13.2
15:17:16;13.2
15:17:17;13.2
15:17:21;13.2
15:27:12;12.9
15:27:13;12.9
15:27:15;12.9
15:27:16;12.9
15:27:19;12.9
15:27:21;12.9
15:37:12;12.6
15:37:13;12.6
15:37:15;12.6
15:37:16;12.6
15:37:17;12.6
15:37:21;12.6
15:47:12;12.4
15:47:13;12.4
15:47:16;12.4
15:47:17;12.4
15:47:21;12.4
15:57:12;12.1
15:57:13;12.1
15:57:14;12.1
15:57:15;12.1
15:57:16;12.1
15:57:17;12.1
15:57:21;12.1
16:07:12;11.8
16:07:15;11.8
16:07:16;11.8
16:07:17;11.8
16:07:21;11.8
16:17:12;11.6
16:17:16;11.6
16:17:17;11.6
16:17:19;11.6
16:17:21;11.6
16:27:12;11.4
16:27:16;11.4
16:27:17;11.4
16:27:19;11.4
16:27:21;11.4
16:37:12;11.1
16:37:13;11.1
16:37:14;11.1
16:37:16;11.1
16:37:19;11.1
16:37:21;11.1
16:47:12;10.8
16:47:13;10.8
16:47:16;10.8
16:47:19;10.8
16:47:21;10.8
16:57:12;10.7
16:57:13;10.7
16:57:16;10.7
16:57:21;10.7
17:07:12;10.4
17:07:15;10.4
17:07:16;10.4
17:07:21;10.4
17:17:12;10.2
17:17:13;10.2
17:17:14;10.2
17:17:15;10.2
17:17:16;10.2
17:17:17;10.2
17:17:19;10.2
17:17:21;10.2
17:27:12;9.9
17:27:13;9.9
17:27:15;9.9
17:27:16;9.9
17:27:17;9.9
17:27:19;9.9
17:27:21;9.9
17:37:12;9.8
17:37:13;9.8
17:37:14;9.8
17:37:15;9.8
17:37:16;9.8
17:37:17;9.8
17:37:19;9.8
17:37:21;9.8
17:47:12;9.6
17:47:13;9.6
17:47:14;9.6
17:47:16;9.6
17:47:17;9.6
17:47:19;9.6
17:47:21;9.6
17:57:12;9.5
17:57:13;9.5
17:57:14;9.5
17:57:16;9.5
17:57:19;9.5
17:57:21;9.5
18:07:12;9.2
18:07:13;9.2
18:07:14;9.2
18:07:15;9.2
18:07:16;9.2
18:07:19;9.2
18:07:21;9.2
18:17:12;9.1
18:17:13;9.1
18:17:14;9.1
18:17:15;9.1
18:17:16;9.1
18:17:17;9.1
18:17:21;9.1
18:27:14;9.1
18:27:16;9.1
18:37:12;8.8
18:37:14;8.8
18:37:15;8.8
18:37:17;8.8
18:37:19;8.8
18:37:21;8.8
18:47:12;8.7
18:47:13;8.7
18:47:14;8.7
18:47:15;8.7
18:47:16;8.7
18:47:17;8.7
18:47:19;8.7
18:47:21;8.7
18:57:12;8.6
18:57:14;8.6
18:57:15;8.6
18:57:16;8.6
18:57:17;8.6
18:57:21;8.6
19:07:13;8.6
19:07:14;8.6
19:07:15;8.6
19:07:16;8.6
19:07:17;8.6
19:07:21;8.6
19:17:12;8.4
19:17:13;8.4
19:17:14;8.4
19:17:16;8.4
19:17:19;8.4
19:17:21;8.4
19:27:13;8.4
19:27:14;8.4
19:27:15;8.4
19:27:16;8.4
19:27:19;8.4
19:27:21;8.4
19:37:12;8.1
19:37:13;8.1
19:37:14;8.1
19:37:15;8.1
19:37:17;8.1
19:37:19;8.1
19:37:21;8.1
19:47:13;8.1
19:47:14;8.1
19:47:15;8.1
19:47:16;8.1
19:47:21;8.1
19:57:12;8.0
19:57:13;8.0
19:57:14;8.0
19:57:15;8.0
19:57:16;8.0
19:57:19;8.0
19:57:21;8.0
20:07:12;7.9
20:07:13;7.9
20:07:14;7.9
20:07:15;7.9
20:07:16;7.9
20:07:17;7.9
20:07:21;7.9
20:17:12;7.6
20:17:16;7.6
20:17:17;7.6
20:17:19;7.6
20:17:21;7.6
20:27:13;7.6
20:27:14;7.6
20:27:15;7.6
20:27:16;7.6
20:27:17;7.6
20:27:19;7.6
20:27:21;7.6
20:37:12;7.8
20:37:14;7.8
20:37:19;7.8
20:37:21;7.8
20:47:12;7.9
20:47:13;7.9
20:47:14;7.9
20:47:15;7.9
20:47:17;7.9
20:47:21;7.9
20:57:12;8.1
20:57:14;8.1
20:57:17;8.1
20:57:19;8.1
20:57:21;8.1
21:07:12;8.0
21:07:13;8.0
21:07:14;8.0
21:07:19;8.0
21:07:21;8.0
21:17:13;8.0
21:17:14;8.0
21:17:15;8.0
21:17:17;8.0
21:17:21;8.0
21:27:12;7.9
21:27:14;7.9
21:27:16;7.9
21:27:21;7.9
21:37:12;8.0
21:37:13;8.0
21:37:14;8.0
21:37:16;8.0
21:37:17;8.0
21:47:12;8.1
21:47:13;8.1
21:47:16;8.1
21:47:17;8.1
21:47:18;8.1
21:57:11;7.9
21:57:13;7.9
21:57:15;7.9
21:57:16;7.9
21:57:20;7.9
22:07:11;8.0
22:07:14;8.0
22:07:15;8.0
22:07:16;8.0
22:07:18;8.0
22:07:20;8.0
22:17:11;7.9
22:17:12;7.9
22:17:13;7.9
22:17:14;7.9
22:17:16;7.9
22:17:20;7.9
22:27:11;7.8
22:27:18;7.8
22:27:20;7.8
22:37:12;7.8
22:37:13;7.8
22:37:14;7.8
22:37:15;7.8
22:37:16;7.8
22:37:18;7.8
22:47:11;7.7
22:47:13;7.7
22:47:18;7.7
22:47:20;7.7
22:57:12;7.7
22:57:18;7.7
23:07:11;7.6
23:07:12;7.6
23:07:13;7.6
23:07:20;7.6
23:17:12;7.6
23:17:13;7.6
23:17:18;7.6
23:17:20;7.6
23:27:11;7.4
23:27:13;7.4
23:27:14;7.4
23:27:15;7.4
23:27:20;7.4
23:37:12;7.4
23:37:15;7.4
23:47:12;7.4
23:47:13;7.4
23:47:16;7.4
23:47:20;7.4
23:57:13;7.4
23:57:18;7.4
23:57:20;7.4
