time;aussen
19:26:55;3.4
19:26:56;3.4
19:26:58;3.4
19:27:00;3.4
19:36:51;3.6
19:36:52;3.6
19:36:55;3.6
19:36:56;3.6
19:36:58;3.6
19:37:00;3.6
19:46:51;3.7
19:46:52;3.7
19:46:53;3.7
19:46:54;3.7
19:46:55;3.7
19:46:56;3.7
19:47:00;3.7
19:56:52;3.7
19:56:53;3.7
19:57:00;3.7
20:06:51;3.8
20:06:52;3.8
20:06:56;3.8
20:16:52;3.8
20:17:00;3.8
20:26:51;3.9
20:26:52;3.9
20:26:53;3.9
20:26:54;3.9
20:26:55;3.9
20:36:52;3.9
20:36:53;3.9
20:36:54;3.9
20:36:58;3.9
20:37:00;3.9
20:46:53;3.9
20:46:54;3.9
20:46:58;3.9
20:47:00;3.9
20:56:51;3.8
20:56:52;3.8
20:56:53;3.8
20:56:54;3.8
21:06:51;3.6
21:06:52;3.6
21:06:54;3.6
21:07:00;3.6
21:16:51;3.7
21:16:52;3.7
21:16:53;3.7
21:16:54;3.7
21:17:00;3.7
21:26:51;3.9
21:26:52;3.9
21:26:54;3.9
21:26:56;3.9
21:27:00;3.9
21:36:52;3.9
21:36:54;3.9
21:36:55;3.9
21:36:56;3.9
21:37:00;3.9
21:46:51;4.0
21:46:54;4.0
21:46:56;4.0
21:47:00;4.0
21:56:50;3.9
21:56:51;3.9
21:56:53;3.9
21:56:55;3.9
21:56:59;3.9
22:06:51;3.9
22:06:53;3.9
22:16:50;4.0
22:16:51;4.0
22:16:52;4.0
22:16:53;4.0
22:16:54;4.0
22:16:59;4.0
22:26:50;4.1
22:26:51;4.1
22:26:53;4.1
22:26:54;4.1
22:26:59;4.1
22:36:51;4.1
22:36:52;4.1
22:36:53;4.1
22:36:54;4.1
22:36:57;4.1
22:36:59;4.1
22:46:51;4.1
22:46:52;4.1
22:46:53;4.1
22:46:54;4.1
22:46:55;4.1
22:46:57;4.1
22:46:59;4.1
22:56:52;4.1
22:56:53;4.1
22:56:55;4.1
22:56:59;4.1
23:06:50;4.2
23:06:51;4.2
23:06:52;4.2
23:06:53;4.2
23:06:57;4.2
23:06:59;4.2
23:16:50;4.1
23:16:51;4.1
23:16:52;4.1
23:16:59;4.1
23:26:51;4.1
23:26:57;4.1
23:26:59;4.1
23:36:51;4.1
23:36:52;4.1
23:36:53;4.1
23:36:54;4.1
23:36:57;4.1
23:36:59;4.1
23:46:51;4.1
23:46:52;4.1
23:46:55;4.1
23:46:57;4.1
23:46:59;4.1
23:56:50;4.0
23:56:51;4.0
23:56:52;4.0
23:56:53;4.0
23:56:59;4.0
