time;aussen
03:10:45;1,8
03:10:47;1,8
03:20:37;1,8
03:20:38;1,9
03:20:39;1,9
03:20:40;1,9
03:20:41;1,9
03:20:43;1,9
03:20:47;1,9
03:30:37;1,9
03:30:39;1,9
03:30:43;1,9
03:30:45;1,9
03:30:47;1,9
03:40:37;1,9
03:40:38;2,0
03:40:39;2,0
03:40:40;2,0
03:40:43;2,0
03:40:47;2,0
03:50:38;2,1
03:50:39;2,1
03:50:40;2,1
03:50:43;2,1
03:50:47;2,1
04:00:38;2,0
04:00:39;2,0
04:00:40;2,0
04:00:45;2,0
04:00:47;2,0
04:10:37;2,0
04:10:39;2,0
04:10:40;2,0
04:10:42;2,0
04:10:43;2,0
04:10:47;2,0
04:20:38;1,9
04:20:40;1,9
04:20:43;1,9
04:20:45;1,9
04:20:47;1,9
04:30:38;1,7
04:30:40;1,7
04:30:43;1,7
04:30:47;1,7
04:40:37;1,7
04:40:38;1,4
04:40:39;1,4
04:40:42;1,4
04:40:43;1,4
04:40:45;1,4
04:40:47;1,4
04:50:38;1,1
04:50:39;1,1
04:50:40;1,1
04:50:43;1,1
04:50:45;1,1
04:50:47;1,1
05:00:37;1,1
05:00:38;0,9
05:00:39;0,9
05:00:40;0,9
05:00:42;0,9
05:00:43;0,9
05:00:45;0,9
05:10:38;0,6
05:10:39;0,6
05:10:40;0,6
05:10:43;0,6
05:10:45;0,6
05:10:47;0,6
05:20:37;0,6
05:20:39;0,6
05:20:40;0,6
05:20:41;0,6
05:20:42;0,6
05:20:43;0,6
05:20:45;0,6
05:20:47;0,6
05:30:37;0,6
05:30:38;0,4
05:30:39;0,4
05:30:40;0,4
05:30:43;0,4
05:30:47;0,4
05:40:37;0,4
05:40:38;0,3
05:40:39;0,3
05:40:40;0,3
05:40:42;0,3
05:40:45;0,3
05:40:47;0,3
05:50:37;0,3
05:50:38;0,1
05:50:43;0,1
05:50:45;0,1
06:00:39;0,1
06:00:43;0,1
06:00:47;0,1
06:10:37;0,1
06:10:38;0,0
06:10:39;0,0
06:10:40;0,0
06:10:43;0,0
06:10:47;0,0
06:20:37;0,0
06:20:38;0,5
06:20:39;0,5
06:20:40;0,5
06:20:47;0,5
06:30:37;0,5
06:30:40;0,5
06:30:42;0,5
06:30:45;0,5
06:30:47;0,5
06:40:37;0,5
06:40:38;0,6
06:40:40;0,6
06:40:42;0,6
06:40:45;0,6
06:50:37;0,6
06:50:38;0,8
06:50:40;0,8
07:00:37;0,8
07:00:38;0,7
07:00:39;0,7
07:00:40;0,7
07:10:37;0,7
07:10:38;0,9
07:10:39;0,9
07:10:40;0,9
07:10:42;0,9
07:10:45;0,9
07:10:47;0,9
07:20:38;1,0
07:20:40;1,0
07:20:42;1,0
07:20:45;1,0
07:20:47;1,0
07:30:37;1,0
07:30:38;1,1
07:30:40;1,1
07:30:45;1,1
07:30:47;1,1
07:40:37;1,1
07:40:39;1,1
07:40:44;1,1
07:40:47;1,1
07:50:36;1,1
07:50:38;1,3
07:50:39;1,3
07:50:46;1,3
08:00:37;1,0
08:00:38;1,0
08:00:39;1,0
08:00:42;1,0
08:00:46;1,0
08:10:36;1,0
08:10:37;1,1
08:10:38;1,1
08:10:39;1,1
08:10:42;1,1
08:10:46;1,1
08:20:36;1,1
08:20:37;1,2
08:20:38;1,2
08:20:39;1,2
08:20:42;1,2
08:20:44;1,2
08:20:46;1,2
08:30:36;1,2
08:30:37;1,3
08:30:38;1,3
08:30:39;1,3
08:30:44;1,3
08:40:37;1,6
08:40:38;1,6
08:40:39;1,6
08:40:40;1,6
08:40:42;1,6
08:40:44;1,6
08:40:46;1,6
08:50:36;1,6
08:50:37;1,7
08:50:38;1,7
08:50:39;1,7
08:50:40;1,7
08:50:42;1,7
08:50:44;1,7
09:00:37;1,6
09:00:38;1,6
09:00:44;1,6
09:00:46;1,6
09:10:36;1,6
09:10:38;1,6
09:10:39;1,6
09:10:42;1,6
09:10:46;1,6
09:20:38;1,6
09:20:39;1,6
09:20:46;1,6
09:30:37;1,8
09:30:38;1,8
09:30:39;1,8
09:30:40;1,8
09:30:42;1,8
09:30:46;1,8
09:40:36;1,8
09:40:37;1,4
09:40:38;1,4
09:40:39;1,4
09:40:40;1,4
09:40:41;1,4
09:40:44;1,4
09:40:46;1,4
09:50:37;1,6
09:50:38;1,6
09:50:41;1,6
09:50:42;1,6
09:50:44;1,6
09:50:46;1,6
10:00:36;1,6
10:00:37;1,1
10:00:38;1,1
10:00:39;1,1
10:00:40;1,1
10:00:41;1,1
10:00:44;1,1
10:00:46;1,1
10:10:37;1,3
10:10:42;1,3
10:10:46;1,3
10:20:37;1,1
10:20:38;1,1
10:20:39;1,1
10:20:41;1,1
10:20:46;1,1
10:30:36;1,1
10:30:37;1,2
10:30:39;1,2
10:30:41;1,2
10:30:46;1,2
10:40:37;1,4
10:40:38;1,4
10:40:40;1,4
10:40:41;1,4
10:40:42;1,4
10:40:44;1,4
10:40:46;1,4
10:50:36;1,4
10:50:37;1,2
10:50:38;1,2
10:50:39;1,2
10:50:46;1,2
11:00:37;1,4
11:00:44;1,4
11:10:37;1,2
11:10:38;1,2
11:10:42;1,2
11:20:36;1,2
11:20:37;1,4
11:20:38;1,4
11:20:39;1,4
11:20:42;1,4
11:20:44;1,4
11:30:36;1,4
11:30:37;1,2
11:30:38;1,2
11:30:39;1,2
11:30:42;1,2
11:40:36;1,2
11:40:37;1,4
11:40:38;1,4
11:40:39;1,4
11:40:42;1,4
11:40:46;1,4
11:50:36;1,4
11:50:38;1,4
11:50:39;1,4
11:50:42;1,4
11:50:46;1,4
12:00:36;1,4
12:00:37;1,9
12:00:38;1,9
12:00:39;1,9
12:00:41;1,9
12:00:42;1,9
12:00:44;1,9
12:00:46;1,9
12:10:37;1,7
12:10:38;1,7
12:10:39;1,7
12:10:40;1,7
12:10:42;1,7
12:10:46;1,7
12:20:36;1,7
12:20:37;2,0
12:20:38;2,0
12:20:41;2,0
12:20:42;2,0
12:20:46;2,0
12:30:36;2,0
12:30:37;2,1
12:30:38;2,1
12:30:39;2,1
12:30:40;2,1
12:30:41;2,1
12:30:44;2,1
12:30:46;2,1
12:40:36;2,1
12:40:37;2,0
12:40:38;2,0
12:40:39;2,0
12:40:41;2,0
12:40:42;2,0
12:40:46;2,0
12:50:36;2,0
12:50:37;1,7
12:50:38;1,7
12:50:39;1,7
12:50:40;1,7
12:50:42;1,7
12:50:44;1,7
12:50:46;1,7
13:00:36;1,7
13:00:37;2,1
13:00:39;2,1
13:00:41;2,1
13:00:42;2,1
13:00:44;2,1
13:00:46;2,1
13:10:36;2,1
13:10:37;1,9
13:10:38;1,9
13:10:39;1,9
13:10:40;1,9
13:10:42;1,9
13:10:46;1,9
13:20:36;1,9
13:20:37;2,4
13:20:38;2,4
13:20:39;2,4
13:20:40;2,4
13:20:41;2,4
13:20:42;2,4
13:20:46;2,4
13:30:37;2,6
13:30:38;2,6
13:30:39;2,6
13:30:41;2,6
13:30:42;2,6
13:30:46;2,6
13:40:36;2,6
13:40:39;2,6
13:40:46;2,6
13:50:36;2,6
13:50:42;2,6
13:50:44;2,6
13:50:46;2,6
14:00:36;2,6
14:00:37;2,8
14:00:39;2,8
14:00:41;2,8
14:00:42;2,8
14:00:46;2,8
14:10:36;2,8
14:10:37;2,9
14:10:39;2,9
14:10:42;2,9
14:10:46;2,9
14:20:36;2,9
14:20:37;2,8
14:20:39;2,8
14:20:41;2,8
14:20:42;2,8
14:20:44;2,8
14:20:46;2,8
14:30:38;2,8
14:30:39;2,8
14:30:41;2,8
14:40:36;2,8
14:40:38;2,8
14:40:39;2,8
14:40:42;2,8
14:40:44;2,8
14:40:46;2,8
14:50:36;2,8
14:50:37;2,4
14:50:39;2,4
14:50:42;2,4
14:50:46;2,4
15:00:37;2,6
15:00:38;2,6
15:00:39;2,6
15:00:44;2,6
15:00:46;2,6
15:10:36;2,6
15:10:37;2,2
15:10:39;2,2
15:10:40;2,2
15:10:44;2,2
15:10:46;2,2
15:20:36;2,1
15:20:38;2,1
15:20:40;2,1
15:20:43;2,1
15:20:45;2,1
15:30:35;2,1
15:30:37;2,1
15:30:38;2,1
15:30:39;2,1
15:30:40;2,1
15:30:41;2,1
15:30:45;2,1
15:40:35;2,1
15:40:36;2,4
15:40:37;2,4
15:40:38;2,4
15:40:39;2,4
15:40:40;2,4
15:40:41;2,4
15:40:43;2,4
15:40:45;2,4
15:50:35;2,4
15:50:36;2,3
15:50:37;2,3
15:50:38;2,3
15:50:39;2,3
15:50:41;2,3
15:50:45;2,3
16:00:35;2,3
16:00:37;2,3
16:00:38;2,3
16:00:40;2,3
16:00:43;2,3
16:00:45;2,3
16:10:35;2,3
16:10:36;2,2
16:10:38;2,2
16:10:39;2,2
16:10:40;2,2
16:10:41;2,2
16:10:43;2,2
16:10:45;2,2
16:20:36;2,3
16:20:38;2,3
16:20:39;2,3
16:20:41;2,3
16:20:45;2,3
16:30:35;2,3
16:30:38;2,3
16:30:39;2,3
16:30:43;2,3
16:30:45;2,3
16:40:35;2,3
16:40:37;2,3
16:40:38;2,3
16:40:39;2,3
16:40:41;2,3
16:40:43;2,3
16:50:36;2,2
16:50:38;2,2
16:50:39;2,2
16:50:40;2,2
16:50:41;2,2
17:00:35;2,2
17:00:37;2,2
17:00:40;2,2
17:00:43;2,2
17:00:45;2,2
17:10:35;2,2
17:10:36;2,0
17:10:38;2,0
17:10:39;2,0
17:10:40;2,0
17:10:41;2,0
17:10:45;2,0
17:20:35;2,0
17:20:36;2,1
17:20:38;2,1
17:20:39;2,1
17:20:40;2,1
17:20:43;2,1
17:20:45;2,1
17:30:36;2,0
17:30:38;2,0
17:30:39;2,0
17:30:40;2,0
17:30:45;2,0
17:40:35;2,0
17:40:36;2,1
17:40:41;2,1
17:40:45;2,1
17:50:36;2,0
17:50:38;2,0
17:50:41;2,0
17:50:43;2,0
17:50:45;2,0
18:00:35;2,0
18:00:36;1,9
18:00:37;1,9
18:00:38;1,9
18:00:39;1,9
18:00:43;1,9
18:00:45;1,9
18:10:35;1,9
18:10:36;1,8
18:10:37;1,8
18:10:38;1,8
18:10:39;1,8
18:10:41;1,8
18:10:43;1,8
18:10:45;1,8
18:20:35;1,8
18:20:36;1,9
18:20:38;1,9
18:20:39;1,9
18:20:40;1,9
18:20:41;1,9
18:20:45;1,9
18:30:36;1,8
18:30:38;1,8
18:30:41;1,8
18:30:43;1,8
18:30:45;1,8
18:40:35;1,8
18:40:38;1,8
18:40:39;1,8
18:40:41;1,8
18:40:43;1,8
18:40:45;1,8
18:50:35;1,8
18:50:36;1,3
18:50:37;1,3
18:50:38;1,3
18:50:39;1,3
18:50:41;1,3
18:50:43;1,3
18:50:45;1,3
19:00:35;1,3
19:00:36;1,2
19:00:37;1,2
19:00:38;1,2
19:00:41;1,2
19:00:43;1,2
19:00:45;1,2
19:10:35;1,2
19:10:36;1,6
19:10:37;1,6
19:10:38;1,6
19:10:41;1,6
19:10:43;1,6
19:10:45;1,6
19:20:35;1,6
19:20:36;1,4
19:20:38;1,4
19:20:40;1,4
19:20:41;1,4
19:20:45;1,4
19:30:35;1,4
19:30:36;1,1
19:30:38;1,1
19:30:40;1,1
19:30:45;1,1
19:40:36;1,0
19:40:38;1,0
19:40:40;1,0
19:40:43;1,0
19:40:45;1,0
19:50:35;1,0
19:50:36;0,9
19:50:38;0,9
19:50:45;0,9
20:00:35;0,9
20:10:35;0,9
20:10:36;1,1
20:10:37;1,1
20:10:38;1,1
20:10:40;1,1
20:10:45;1,1
20:20:35;1,1
20:20:37;1,1
20:20:45;1,1
20:30:35;1,1
20:30:36;0,9
20:30:38;0,9
20:30:43;0,9
20:30:45;0,9
20:40:35;0,9
20:40:38;0,9
20:40:39;0,9
20:40:45;0,9
20:50:36;0,8
20:50:38;0,8
20:50:39;0,8
20:50:41;0,8
20:50:43;0,8
20:50:45;0,8
21:00:35;0,8
21:00:37;0,8
21:00:38;0,8
21:00:45;0,8
21:10:35;0,8
21:10:36;0,7
21:10:40;0,7
21:10:41;0,7
21:10:45;0,7
21:20:35;0,7
21:20:36;0,8
21:20:39;0,8
21:20:40;0,8
21:20:45;0,8
21:30:35;0,8
21:30:36;0,7
21:30:39;0,7
21:30:40;0,7
21:30:41;0,7
21:30:45;0,7
21:40:35;0,7
21:40:36;0,8
21:40:37;0,8
21:40:40;0,8
21:40:41;0,8
21:40:45;0,8
21:50:35;0,8
21:50:36;0,7
21:50:38;0,7
21:50:39;0,7
21:50:43;0,7
22:00:36;0,8
22:00:38;0,8
22:00:43;0,8
22:00:45;0,8
22:10:36;0,6
22:10:38;0,6
22:10:39;0,6
22:10:43;0,6
22:20:35;0,6
22:20:37;0,6
22:20:39;0,6
22:20:40;0,6
22:20:41;0,6
22:20:43;0,6
22:30:35;0,6
22:30:37;0,6
22:30:38;0,6
22:30:40;0,6
22:30:41;0,6
22:30:43;0,6
22:40:36;0,6
22:40:37;0,6
22:40:39;0,6
22:40:41;0,6
22:40:43;0,6
22:40:46;0,6
22:50:35;0,6
22:50:36;0,4
22:50:37;0,4
22:50:39;0,4
22:50:43;0,4
22:50:45;0,4
23:00:35;0,4
23:00:36;0,3
23:00:37;0,3
23:00:38;0,3
23:00:41;0,3
23:00:43;0,3
23:10:35;0,3
23:10:36;0,5
23:10:37;0,5
23:10:38;0,5
23:10:43;0,5
23:10:45;0,5
23:20:36;0,2
23:20:37;0,2
23:20:38;0,2
23:20:43;0,2
23:20:45;0,2
23:30:36;0,5
23:30:41;0,5
23:30:45;0,5
23:40:35;0,5
23:40:37;0,5
23:40:38;0,5
23:40:41;0,5
23:40:43;0,5
23:40:45;0,5
23:50:35;0,5
23:50:37;0,5
23:50:38;0,5
23:50:39;0,5
23:50:43;0,5
