time;aussen
00:00:37;3,4
00:00:38;3,6
00:00:39;3,6
00:00:40;3,6
00:00:41;3,6
00:00:43;3,6
00:10:38;3,6
00:10:39;3,5
00:10:40;3,5
00:10:46;3,5
